full_name,tns_ra_hms,tns_dec_hms,discoverymag,location,redshift,type,discoverydate,internal_names,host_name,host_ra_rms,host_dec_rms,ra,declination,filter,host_ra,host_dec,host_redshift,host_type
AT2023yoz,12:13:7.8252,+21:29:40.769,17.62,not_center,,,2023-11-29 05:31:35.328,GOTO23bmv,WISEA J121307.83+212937.2,,,183.282605,21.494658,L,183.28257,21.49367,0.023256,G
AT2020afbn,11:0:14.73,+13:15:51.901,15.7,center,,,2020-02-27 22:00:59.040,"MASTER OT J110014.74+131552.2, MASTER OT J110014.73+131551.9",WISEA J110014.67+131551.6,,,165.061375,13.264417,Clear,165.06134,13.26448,-0.000106,*
