full_name,tns_ra_hms,tns_dec_hms,tns_ra,tns_dec,discoverydate,discovery_mag,filter,location,redshift,type,internal_names,host_name,host_ra_hms,host_dec_hms,host_ra,host_dec,host_redshift,host_type,TNS_link,ZTF_link
AT2023aaot,12:38:48.124,-9:50:21.624,189.700516667,-9.83934,2023-12-21 08:01:14.016,18.688,orange,center,,,ATLAS23xtq,WISEA J123848.11-095022.6,12:38:48.1536,-9:50:21.66,189.70064,-9.83935,--,UvS,https://www.wis-tns.org/object/2023aaot,
AT2023aaon,12:36:34.0001,+11:15:49.0,189.141667,11.263611,2023-12-20 14:32:38.400,14.0,Clear,not_center,,,,NGC 4567:[HK83] 10,12:36:33.732,+11:15:48.384,189.14055,11.26344,--,HII,https://www.wis-tns.org/object/2023aaon,
